ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,23554.328941260002,24767.872172506555,25827.58558695466,23554.328941260002,23554.328941260002,1758.4160534072619,1758.4160534072619,1758.4160534072619,1758.4160534072619,1758.4160534072619,1758.4160534072619,0.0,0.0,0.0,25312.744994667264
2023-02-01,23529.233659108264,24484.35254484486,25596.91040695427,23529.233659108264,23529.233659108264,1511.8863228942666,1511.8863228942666,1511.8863228942666,1511.8863228942666,1511.8863228942666,1511.8863228942666,0.0,0.0,0.0,25041.119982002532
2023-03-01,23506.56693680995,23499.307644275195,24586.646141159,23506.56693680995,23506.56693680995,546.5248822285563,546.5248822285563,546.5248822285563,546.5248822285563,546.5248822285563,546.5248822285563,0.0,0.0,0.0,24053.09181903851
2023-04-01,23481.471650676292,21299.356567491144,22433.62561839099,23481.471650676292,23481.471650676292,-1602.896934394487,-1602.896934394487,-1602.896934394487,-1602.896934394487,-1602.896934394487,-1602.896934394487,0.0,0.0,0.0,21878.574716281804
2023-05-01,23457.15148408083,23344.060429619018,24452.353313531476,23457.15148408083,23457.15148408083,444.19213011176606,444.19213011176606,444.19213011176606,444.19213011176606,444.19213011176606,444.19213011176606,0.0,0.0,0.0,23901.343614192596
2023-06-01,23432.020612561097,17527.943963916256,18629.72337363057,23432.020612561097,23432.020612561097,-5347.407846228813,-5347.407846228813,-5347.407846228813,-5347.407846228813,-5347.407846228813,-5347.407846228813,0.0,0.0,0.0,18084.612766332284
2023-07-01,23407.54231247865,20882.889836647395,21949.150721200418,23407.54231247865,23407.54231247865,-1994.0191608901016,-1994.0191608901016,-1994.0191608901016,-1994.0191608901016,-1994.0191608901016,-1994.0191608901016,0.0,0.0,0.0,21413.52315158855
2023-08-01,23382.24804059563,23253.037249217057,24368.155297032274,23382.24804059563,23382.24804059563,426.5756299965395,426.5756299965395,426.5756299965395,426.5756299965395,426.5756299965395,426.5756299965395,0.0,0.0,0.0,23808.82367059217
2023-09-01,23356.953733775645,25213.416747593856,26289.857095886902,23356.953733775645,23356.953733775645,2392.6370978490927,2392.6370978490927,2392.6370978490927,2392.6370978490927,2392.6370978490927,2392.6370978490927,0.0,0.0,0.0,25749.590831624737
2023-10-01,23332.47534503075,25506.687946754104,26605.4840710529,23332.47534503075,23332.47534503075,2729.977545897916,2729.977545897916,2729.977545897916,2729.977545897916,2729.977545897916,2729.977545897916,0.0,0.0,0.0,26062.452890928667
2023-11-01,23307.18098482241,22518.05852589174,23591.74127864588,23307.18098482241,23307.18098482241,-253.09128872698273,-253.09128872698273,-253.09128872698273,-253.09128872698273,-253.09128872698273,-253.09128872698273,0.0,0.0,0.0,23054.089696095427
2023-12-01,23282.702573363586,25132.09675816665,26204.193109663724,23282.702573363586,23282.702573363586,2378.603685260694,2378.603685260694,2378.603685260694,2378.603685260694,2378.603685260694,2378.603685260694,0.0,0.0,0.0,25661.30625862428
