ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,21708.96639954,21194.301087142096,23281.370007349644,21708.96639954,21708.96639954,526.3272513410611,526.3272513410611,526.3272513410611,526.3272513410611,526.3272513410611,526.3272513410611,0.0,0.0,0.0,22235.29365088106
2023-02-01,21750.872098092143,21334.23902974541,23416.332648183143,21750.872098092143,21750.872098092143,615.6582311058621,615.6582311058621,615.6582311058621,615.6582311058621,615.6582311058621,615.6582311058621,0.0,0.0,0.0,22366.530329198005
2023-03-01,21788.72240759984,23814.4928135221,25843.992030396395,21788.72240759984,21788.72240759984,3005.292330188876,3005.292330188876,3005.292330188876,3005.292330188876,3005.292330188876,3005.292330188876,0.0,0.0,0.0,24794.014737788715
2023-04-01,21830.628108089928,20662.455921717366,22768.93379762376,21830.628108089928,21830.628108089928,-93.51004583353418,-93.51004583353418,-93.51004583353418,-93.51004583353418,-93.51004583353418,-93.51004583353418,0.0,0.0,0.0,21737.118062256395
2023-05-01,21871.182012573332,20621.48911489156,22672.25102770255,21871.182012573332,21871.182012573332,-216.05952241091921,-216.05952241091921,-216.05952241091921,-216.05952241091921,-216.05952241091921,-216.05952241091921,0.0,0.0,0.0,21655.122490162412
2023-06-01,21913.087713719033,21830.284021481606,23841.9520898395,21913.087713719033,21913.087713719033,983.2323993738621,983.2323993738621,983.2323993738621,983.2323993738621,983.2323993738621,983.2323993738621,0.0,0.0,0.0,22896.320113092894
2023-07-01,21953.641618085396,20305.388409172836,22339.278498744,21953.641618085396,21953.641618085396,-655.0466570668895,-655.0466570668895,-655.0466570668895,-655.0466570668895,-655.0466570668895,-655.0466570668895,0.0,0.0,0.0,21298.594961018505
2023-08-01,21995.547317646044,20050.170497305957,22181.88345676796,21995.547317646044,21995.547317646044,-921.5558317915919,-921.5558317915919,-921.5558317915919,-921.5558317915919,-921.5558317915919,-921.5558317915919,0.0,0.0,0.0,21073.99148585445
2023-09-01,22037.453016531643,21566.60362756978,23671.628127088938,22037.453016531643,22037.453016531643,526.150956531155,526.150956531155,526.150956531155,526.150956531155,526.150956531155,526.150956531155,0.0,0.0,0.0,22563.603973062796
2023-10-01,22078.00691797404,23263.590582450513,25329.2310864813,22078.00691797404,22078.00691797404,2161.3968269878605,2161.3968269878605,2161.3968269878605,2161.3968269878605,2161.3968269878605,2161.3968269878605,0.0,0.0,0.0,24239.4037449619
2023-11-01,22119.91261654015,19961.42638171047,22030.95399947669,22119.91261654015,22119.91261654015,-1160.947335839366,-1160.947335839366,-1160.947335839366,-1160.947335839366,-1160.947335839366,-1160.947335839366,0.0,0.0,0.0,20958.965280700784
