ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-01,22645.516060340004,20259.852676848957,21492.37005043397,22645.516060340004,22645.516060340004,-1746.0978488805267,-1746.0978488805267,-1746.0978488805267,-1746.0978488805267,-1746.0978488805267,-1746.0978488805267,0.0,0.0,0.0,20899.418211459477
2023-02-01,22819.93950013714,23373.969157140018,24646.80307055877,22819.93950013714,22819.93950013714,1197.0741392650752,1197.0741392650752,1197.0741392650752,1197.0741392650752,1197.0741392650752,1197.0741392650752,0.0,0.0,0.0,24017.013639402216
2023-03-01,22977.483238230474,23030.670969191087,24181.897176890663,22977.483238230474,22977.483238230474,621.8034745423515,621.8034745423515,621.8034745423515,621.8034745423515,621.8034745423515,621.8034745423515,0.0,0.0,0.0,23599.286712772824
2023-04-01,23151.906637138123,20571.935961179282,21789.35296834544,23151.906637138123,23151.906637138123,-1977.8526372193303,-1977.8526372193303,-1977.8526372193303,-1977.8526372193303,-1977.8526372193303,-1977.8526372193303,0.0,0.0,0.0,21174.053999918793
2023-05-01,23320.703480767363,19371.457179818535,20719.952621010234,23320.703480767363,23320.703480767363,-3254.1816543781747,-3254.1816543781747,-3254.1816543781747,-3254.1816543781747,-3254.1816543781747,-3254.1816543781747,0.0,0.0,0.0,20066.521826389187
2023-06-01,23495.126887056394,25573.68396741898,26793.720840210328,23495.126887056394,23495.126887056394,2697.081168338016,2697.081168338016,2697.081168338016,2697.081168338016,2697.081168338016,2697.081168338016,0.0,0.0,0.0,26192.20805539441
2023-07-01,23663.82271297007,25283.851881038343,26549.303387685344,23663.82271297007,23663.82271297007,2220.5264321636646,2220.5264321636646,2220.5264321636646,2220.5264321636646,2220.5264321636646,2220.5264321636646,0.0,0.0,0.0,25884.349145133736
2023-08-01,23837.662751409644,19624.582474355942,20845.536222971354,23837.662751409644,23837.662751409644,-3597.3628914084306,-3597.3628914084306,-3597.3628914084306,-3597.3628914084306,-3597.3628914084306,-3597.3628914084306,0.0,0.0,0.0,20240.299860001214
2023-09-01,24011.18415001132,22606.244514275488,23818.969728491382,24011.18415001132,24011.18415001132,-782.2480097961545,-782.2480097961545,-782.2480097961545,-782.2480097961545,-782.2480097961545,-782.2480097961545,0.0,0.0,0.0,23228.936140215163
2023-10-01,24178.22096090552,23552.185833489733,24822.369993482735,24178.22096090552,24178.22096090552,-2.89741997781096,-2.89741997781096,-2.89741997781096,-2.89741997781096,-2.89741997781096,-2.89741997781096,0.0,0.0,0.0,24175.32354092771
2023-11-01,24349.92023548966,24346.793854789506,25587.37632495287,24349.92023548966,24349.92023548966,623.3945690398747,623.3945690398747,623.3945690398747,623.3945690398747,623.3945690398747,623.3945690398747,0.0,0.0,0.0,24973.314804529535
2023-12-01,24515.514340159007,24427.192323856063,25696.72254391879,24515.514340159007,24515.514340159007,561.5019476052486,561.5019476052486,561.5019476052486,561.5019476052486,561.5019476052486,561.5019476052486,0.0,0.0,0.0,25077.016287764254
2024-01-01,24685.729344688214,21773.991019094283,23033.825004163013,24685.729344688214,24685.729344688214,-2290.6051737677085,-2290.6051737677085,-2290.6051737677085,-2290.6051737677085,-2290.6051737677085,-2290.6051737677085,0.0,0.0,0.0,22395.124170920506
2024-02-01,24520.091524408577,25796.187973875753,27032.445471467057,24520.091524408577,24520.091524408577,1893.9757492241195,1893.9757492241195,1893.9757492241195,1893.9757492241195,1893.9757492241195,1893.9757492241195,0.0,0.0,0.0,26414.067273632696
2024-03-01,24364.02169806124,24667.9604212184,25909.568822613892,24364.02169806124,24364.02169806124,888.4562018669136,888.4562018669136,888.4562018669136,888.4562018669136,888.4562018669136,888.4562018669136,0.0,0.0,0.0,25252.47789992815
2024-04-01,24195.91744075594,23728.100770051766,24966.096290587862,24195.91744075594,24195.91744075594,160.6138048717868,160.6138048717868,160.6138048717868,160.6138048717868,160.6138048717868,160.6138048717868,0.0,0.0,0.0,24356.531245627728
2024-05-01,24032.87910501366,21563.11965599577,22823.290371265928,24032.87910501366,24032.87910501366,-1855.4235861106524,-1855.4235861106524,-1855.4235861106524,-1855.4235861106524,-1855.4235861106524,-1855.4235861106524,0.0,0.0,0.0,22177.455518903007
2024-06-01,23864.40608465742,21593.77888596482,22860.17530880432,23864.40608465742,23864.40608465742,-1636.9831918110929,-1636.9831918110929,-1636.9831918110929,-1636.9831918110929,-1636.9831918110929,-1636.9831918110929,0.0,0.0,0.0,22227.422892846327
2024-07-01,23701.367656139606,23396.447364283926,24665.511938718817,23701.367656139606,23701.367656139606,341.5900472013578,341.5900472013578,341.5900472013578,341.5900472013578,341.5900472013578,341.5900472013578,0.0,0.0,0.0,24042.957703340962
2024-08-01,23532.894616259913,26241.771211266532,27482.144746893187,23532.894616259913,23532.894616259913,3302.677504469962,3302.677504469962,3302.677504469962,3302.677504469962,3302.677504469962,3302.677504469962,0.0,0.0,0.0,26835.572120729874
2024-09-01,23364.421562906537,19503.68781788107,20708.307970622092,23364.421562906537,23364.421562906537,-3223.4561938841784,-3223.4561938841784,-3223.4561938841784,-3223.4561938841784,-3223.4561938841784,-3223.4561938841784,0.0,0.0,0.0,20140.965369022357
2024-10-01,23201.383141593407,20967.4657119353,22140.65813861873,23201.383141593407,23201.383141593407,-1650.463995200655,-1650.463995200655,-1650.463995200655,-1650.463995200655,-1650.463995200655,-1650.463995200655,0.0,0.0,0.0,21550.919146392753
2024-11-01,23032.9101062365,24914.202224984816,26134.31541207045,23032.9101062365,23032.9101062365,2507.697121545003,2507.697121545003,2507.697121545003,2507.697121545003,2507.697121545003,2507.697121545003,0.0,0.0,0.0,25540.607227781504
2024-12-01,22869.87168492337,21373.488974789165,22673.35168879687,22869.87168492337,22869.87168492337,-823.3673479641013,-823.3673479641013,-823.3673479641013,-823.3673479641013,-823.3673479641013,-823.3673479641013,0.0,0.0,0.0,22046.50433695927
2025-01-01,22701.398649566465,21412.15616836092,22657.504400685306,22701.398649566465,22701.398649566465,-642.3694880050977,-642.3694880050977,-642.3694880050977,-642.3694880050977,-642.3694880050977,-642.3694880050977,0.0,0.0,0.0,22059.029161561368
2025-02-01,22532.925614209562,21718.597253975175,22968.702023036865,22532.925614209562,22532.925614209562,-187.57875691207641,-187.57875691207641,-187.57875691207641,-187.57875691207641,-187.57875691207641,-187.57875691207641,0.0,0.0,0.0,22345.346857297485
2025-03-01,22380.756420983973,22568.230126282077,23849.534943511262,22380.756420983973,22380.756420983973,817.5509875865616,817.5509875865616,817.5509875865616,817.5509875865616,817.5509875865616,817.5509875865616,0.0,0.0,0.0,23198.307408570534
2025-03-31,22217.717999670836,18113.310170335262,19456.935201851993,22205.76210529734,22228.767291208886,-3404.7337823523544,-3404.7337823523544,-3404.7337823523544,-3404.7337823523544,-3404.7337823523544,-3404.7337823523544,0.0,0.0,0.0,18812.98421731848
2025-04-30,22054.679578357707,17399.297943503945,18627.94819690587,22016.044048059775,22091.40107486877,-4023.3560475394283,-4023.3560475394283,-4023.3560475394283,-4023.3560475394283,-4023.3560475394283,-4023.3560475394283,0.0,0.0,0.0,18031.323530818278
2025-05-31,21886.2065430008,26890.658791644648,28124.039652094314,21810.3552022486,21959.39563884426,5632.478077022724,5632.478077022724,5632.478077022724,5632.478077022724,5632.478077022724,5632.478077022724,0.0,0.0,0.0,27518.684620023523
